tweet_date,twitter_id,handle,Text,profile_url,name,tweet_link,timestamp,query
Wed Dec 17 18:52:10 +0000 2025,1277286467681869824,KaMissKalua,@Asaph_E Samsung s25 ultra,https://twitter.com/KaMissKalua,14th April Baby💕💕💕,https://twitter.com/KaMissKalua/status/2001364818109043173,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:50:08 +0000 2025,1688673322043674626,Kamsolil,@brusdobg @_uniiq Samsung S24 Ultra,https://twitter.com/Kamsolil,Kamso,https://twitter.com/Kamsolil/status/2001364304579445207,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:49:51 +0000 2025,1718048469326450688,ki_mamang,"@ThatSun510 Orang terkaya di kita bisa ngalahin orang terkaya di korea selatan ges, kita g butuh perusahaan sekelas samsung wkwk 😭",https://twitter.com/ki_mamang,Klomang,https://twitter.com/ki_mamang/status/2001364231711785031,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:49:04 +0000 2025,1230154775938732032,formerlyson,"you know how I know Malaysia definitely has better economy than us? Option gadgetnya udah lebih ‘wah’ drpd Indonesia Samsung AirDresser nya Malaysia bisa 5 pakaian, Indonesia cuma versi kecil yang 3. This pisses me off, I hate ironing https://t.co/QTVh0Ee8vZ",https://twitter.com/formerlyson,bby yoda,https://twitter.com/formerlyson/status/2001364035451916580,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:44:40 +0000 2025,1617815565929971712,butterbbeer,"bales kek gini aja nder.. 20+, punya sama diri sendiri, di bumi, kerja dimana ada cuan, gaji cukup buat nabung beli rumah, top up mulu karena user samsung 😌",https://twitter.com/butterbbeer,.,https://twitter.com/butterbbeer/status/2001362931007787440,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:41:33 +0000 2025,1814251978412916736,disc_electronic,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk: Samsung Galaxy A56 5G 12/256GB - Galaxy AI | Smartphone AI | 45W Super Fast Charge Harga Produk: Rp7.199.000 Harga Diskon: Rp5.899.000 https://t.co/YXvtCkISQ7 https://t.co/vHSixtUylK,https://twitter.com/disc_electronic,Info Promo/Diskon Elektronik,https://twitter.com/disc_electronic/status/2001362145624363430,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:39:19 +0000 2025,361359918,theonecid,@codewithpri Samsung 👌,https://twitter.com/theonecid,CID,https://twitter.com/theonecid/status/2001361581620531468,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:30:54 +0000 2025,1152345279942651904,SyiddAtreides,"@tanyakanrl tinggal menunggu waktu wkwkwk. semua hp yang pake amoled rawan light saber kalo pemakaian jorok, cuma khususon buat samsung lebih rawan lagi karena cuma update software ajh bisa kena, apalagi yang s series hahaha.",https://twitter.com/SyiddAtreides,Penyerang Lubang,https://twitter.com/SyiddAtreides/status/2001359466739200285,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:25:08 +0000 2025,1937434086525595648,ItsBroCodeX,New samsung galaxy z trifold https://t.co/SFoH5Tji4P,https://twitter.com/ItsBroCodeX,Mr. BroCode,https://twitter.com/ItsBroCodeX/status/2001358013136027983,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:24:01 +0000 2025,1007412271730094080,adilsonmellof,@AcervoCharts As fotos da lua dos Samsung,https://twitter.com/adilsonmellof,adil ☀️,https://twitter.com/adilsonmellof/status/2001357730620281072,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:17:41 +0000 2025,1953122982727172101,id_lokacreative,"Hari ini admin nemu beberapa news yang super random: - Founder Chagee menikah (bagi2 Chagee gratis, mau 🥹) - Tokyogurl cheating di tournament 😔 - Pevita Pearce &amp; Ji Chang Wook nge-date di Candi Prambanan for Samsung event 😳",https://twitter.com/id_lokacreative,Loka Creative,https://twitter.com/id_lokacreative/status/2001356136558342525,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:04:15 +0000 2025,1532642069583384576,Gbemiroisrare,@ambuikem Samsung S24,https://twitter.com/Gbemiroisrare,SPECIAL 💎,https://twitter.com/Gbemiroisrare/status/2001352757794738411,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:03:49 +0000 2025,1902825394975522817,Jael_dev,@iyoushetwt Samsung.,https://twitter.com/Jael_dev,Tsavkegh Ishughun,https://twitter.com/Jael_dev/status/2001352647316771079,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 18:02:22 +0000 2025,1519501415080636416,hydrabluee,@roblox_fess yang bukan samsung jangan bersedih karena ada ini 👇🏻,https://twitter.com/hydrabluee,Pinky Pastel Blue🦄,https://twitter.com/hydrabluee/status/2001352284958261261,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:59:51 +0000 2025,1211878289792327680,realcashindia,Samsung Galaxy 45W Travel Adaptor at ₹1000. https://t.co/LXqOkucgTa,https://twitter.com/realcashindia,Loot Deals 🔥,https://twitter.com/realcashindia/status/2001351652591161649,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:59:40 +0000 2025,1307849715145347073,Mysterydealz,Samsung Galaxy 45W Travel Adaptor at ₹1000. https://t.co/mXBdFHtaZL,https://twitter.com/Mysterydealz,MysteryDealz,https://twitter.com/Mysterydealz/status/2001351606189670682,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:59:12 +0000 2025,81047046,tgdealsofficial,Samsung Galaxy 45W Travel Adaptor at ₹1000. https://t.co/SoQazZ0h55,https://twitter.com/tgdealsofficial,TG Deals,https://twitter.com/tgdealsofficial/status/2001351485477785944,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:58:13 +0000 2025,2923571768,DealBeeOfficial,Samsung Galaxy 45W Travel Adaptor at ₹1000. https://t.co/tdQFl022Fh,https://twitter.com/DealBeeOfficial,DealBee Deals,https://twitter.com/DealBeeOfficial/status/2001351241042149465,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:57:53 +0000 2025,1431897426839834630,DealsTodayIN,Samsung Galaxy 45W Travel Adaptor at 1000. https://t.co/yblCgzerIm #DealsTodayIndia,https://twitter.com/DealsTodayIN,Deals Today India,https://twitter.com/DealsTodayIN/status/2001351155226492969,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:56:18 +0000 2025,1968130368017436673,medaumdescontin,"🛍️ Celular Samsung Galaxy A17 5G 256GB 8GB 50MP Tela 6.7"" - Preto 💰 R$ 1.123,70 🏷️ Cupom: BORANATAL 👉 Link: https://t.co/KSdishBiDx 🔗",https://twitter.com/medaumdescontin,Me dá um Descontin,https://twitter.com/medaumdescontin/status/2001350755777974770,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:55:11 +0000 2025,1483666362191200264,hallokarinaa,yang fold juga kayak gini jir samsung,https://twitter.com/hallokarinaa,ai maba era,https://twitter.com/hallokarinaa/status/2001350475745218924,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:55:00 +0000 2025,293602391,BukolaOfGod__,@Beingsayedul Samsung,https://twitter.com/BukolaOfGod__,BukolaOfGod,https://twitter.com/BukolaOfGod__/status/2001350428567724174,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:54:22 +0000 2025,860670800017448961,nikuolai,samsung terus !,https://twitter.com/nikuolai,Avior.,https://twitter.com/nikuolai/status/2001350270446637454,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:52:35 +0000 2025,1516018971346366467,mysweetchoco,@leanongyuu ow samsung egk diajak yh 😰😰😰☹️😭☹️😭☹️😞😞😖😖😔👺😖😔😞😞😭😭😭😔,https://twitter.com/mysweetchoco,aną⋆🦌,https://twitter.com/mysweetchoco/status/2001349821429579851,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:38:45 +0000 2025,1112931098600792065,etaerealwin,"Walaupun warnanya agak beda pas sampai, tapi masih cakep banget 😍 sampai temen nanya aku beli case ini di toko apa. Pilihan case Samsung di tokonya juga banyak-banyak dan lucu semua ✨ https://t.co/jrvms4OUQm https://t.co/XpIEF5LPIF",https://twitter.com/etaerealwin,𝐧𝐚𝐭𝐚𝐚,https://twitter.com/etaerealwin/status/2001346340291514671,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:35:18 +0000 2025,1506575897281036296,AuliaNisa2327,OPEN RENTAL SAMSUNG S24ULTRAA DAN S22ULTRA FOR CONCERT OR FANMEETING IN INDONESIA OR LUAR NEGERI DOM JAKARTA BOLEH TANYA2 DULU TESTI https://t.co/LwLgJJjYpu https://t.co/8Om2TuyzC6,https://twitter.com/AuliaNisa2327,OPEN RENTAL SAMSUNG & HANDCARRY 🌹,https://twitter.com/AuliaNisa2327/status/2001345472439665033,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:30:08 +0000 2025,1921219716108197888,PCInky1,@iyoushetwt Samsung,https://twitter.com/PCInky1,Inky,https://twitter.com/PCInky1/status/2001344171458936961,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:29:58 +0000 2025,282121216,odey_me,@madamayo_ Samsung S24/25 ultra🥹,https://twitter.com/odey_me,Tom Odey,https://twitter.com/odey_me/status/2001344128530157899,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:23:38 +0000 2025,1272336647288352768,Riyu28,@HeyJitendr Samsung,https://twitter.com/Riyu28,Aai_think🍷,https://twitter.com/Riyu28/status/2001342536665989214,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:21:43 +0000 2025,1257994548615114754,xolofexstephy,"@tanyakanrl Sepertinya aman, yg paling sering kena itu seri 20&amp; 21, tapi 20FE aman jaya. Tapi gimana ya hp samsung nih untung2an",https://twitter.com/xolofexstephy,liik liik,https://twitter.com/xolofexstephy/status/2001342056019661200,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:20:00 +0000 2025,1328164399098433536,503deals,Samsung Galaxy Buds 3 Pro https://t.co/Wx3fbajDVF #ad,https://twitter.com/503deals,503 Deals,https://twitter.com/503deals/status/2001341621007528198,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:19:36 +0000 2025,1722763721808994304,rLinRan,Ada yg mau voucher Samsung buat genshin ga? BP 120k welkin 60k aja https://t.co/uxBpYc1m7Z,https://twitter.com/rLinRan,rann,https://twitter.com/rLinRan/status/2001341520461598885,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:18:38 +0000 2025,1897624187075981313,DealsKard_,Flipkart | Samsung Galaxy Fit3 @ 2999 👉https://t.co/gcKoI4mo4v https://t.co/dTUPZGNbtT,https://twitter.com/DealsKard_,DealsKard,https://twitter.com/DealsKard_/status/2001341276269211889,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:17:46 +0000 2025,1722763721808994304,rLinRan,"@GENSHINJUALBELI Aku ada voucher Samsung 2 biji yg 30% nder, BP 120k welkin 60k aja",https://twitter.com/rLinRan,rann,https://twitter.com/rLinRan/status/2001341059545338050,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:16:44 +0000 2025,1969983141071982592,DealAlert01,Flipkart | Samsung Galaxy Fit3 @ 2999 👉https://t.co/fRPNrXejEr https://t.co/TjyHVqeUtb,https://twitter.com/DealAlert01,DealAlert,https://twitter.com/DealAlert01/status/2001340800290914416,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:15:37 +0000 2025,3167423911,marcsuezz,"@laqueserena @roblox_fess Pokoknya per satu hp samsung, per akun kak",https://twitter.com/marcsuezz,marc,https://twitter.com/marcsuezz/status/2001340517624483976,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:15:07 +0000 2025,1916016286217474049,iampraveen6789,@techbharat Samsung Galaxy S26 plus,https://twitter.com/iampraveen6789,Praveen kumar,https://twitter.com/iampraveen6789/status/2001340391434621275,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:14:20 +0000 2025,4818246335,paul_semivumbi,"Samsung Galaxy S25 Ultra 2025 Titanium Edition – 12GB RAM, 1024GB Storage, 200MP Camera, 5000mAh Battery https://t.co/fR8ZKir4tC",https://twitter.com/paul_semivumbi,SEMIVUMBI Paul,https://twitter.com/paul_semivumbi/status/2001340197200630182,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:11:03 +0000 2025,745679328,gaengchan,"@tanyakanrl Aku gatau ini tergantung apa Soalnya dr jaman samsung tab 3(2014) Samsung a5 (2016) Samsung a51 (2020) Semua hp ku aman, paling banter layarnya ngedip2, tp gak sampe greenlight",https://twitter.com/gaengchan,eL,https://twitter.com/gaengchan/status/2001339369144414519,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:10:52 +0000 2025,1968130368017436673,medaumdescontin,"🏷️ Celular Samsung Galaxy A17 128GB 4GB 50MP Tela 6.7"" IP54 - Preto 💰 R$ 998,90 🏷️ Cupom: BORANATAL 👉 Link: https://t.co/mRnJHRmcyb 🔗",https://twitter.com/medaumdescontin,Me dá um Descontin,https://twitter.com/medaumdescontin/status/2001339323741016218,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:10:27 +0000 2025,1517342436850339840,kvngsilva01,@ambuikem Samsung?,https://twitter.com/kvngsilva01,Kvng Silva👑🐐,https://twitter.com/kvngsilva01/status/2001339218170372172,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:06:48 +0000 2025,1921569300839821312,bhindipaglu,@HeyJitendr samsung,https://twitter.com/bhindipaglu,𝓾𝓷𝓴𝓲 𝓭𝓱𝓪𝓻𝓪𝓶𝓹𝓪𝓽𝓷𝓲,https://twitter.com/bhindipaglu/status/2001338299647168756,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 17:02:45 +0000 2025,1092337864753311745,Bienevolent,"@tanyakanrl A71 punyaku udah kena beberapa bulan lalu, Nder. Penyakit samsung light saber tuh kata gw mah. Aku sampai memutuskan utk gak mau beli lagi hp samsung. 😇😇😇",https://twitter.com/Bienevolent,S.,https://twitter.com/Bienevolent/status/2001337279714091393,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:54:09 +0000 2025,1540050106631819265,linushansen15,@TheAppleDesign Samsung,https://twitter.com/linushansen15,linus hansen,https://twitter.com/linushansen15/status/2001335115335737518,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:52:22 +0000 2025,1822688803523289088,sumitwt_,@iyoushetwt Samsung,https://twitter.com/sumitwt_,Smit,https://twitter.com/sumitwt_/status/2001334669632254095,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:52:16 +0000 2025,1448477018949963776,ailovingj,@arsnc_ DANG samsung seri apa kakkk??? apa tdk ijo layarnya skdskskdk,https://twitter.com/ailovingj,najël,https://twitter.com/ailovingj/status/2001334643115880612,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:50:00 +0000 2025,1328164399098433536,503deals,Samsung Galaxy Watch 8 https://t.co/uK0WVQ4WTN #ad,https://twitter.com/503deals,503 Deals,https://twitter.com/503deals/status/2001334071155388787,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:45:37 +0000 2025,1234047100272267264,chnmrcy,@tanyakanrl klo samsung susah bngt nyari headset type C yg cocok jd skrg klo pake headset yg bt,https://twitter.com/chnmrcy,chansz,https://twitter.com/chnmrcy/status/2001332971073311155,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:45:27 +0000 2025,1642010635302055937,Burgundy740,@AnxiousHolly Samsung yepp yp-ndu https://t.co/QsmJS7nmpJ,https://twitter.com/Burgundy740,Burgundy,https://twitter.com/Burgundy740/status/2001332927632904276,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:43:55 +0000 2025,1863781546450403328,swearose,@aventurineb aku ada voc samsung kak 50%,https://twitter.com/swearose,♡,https://twitter.com/swearose/status/2001332542461612334,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:43:28 +0000 2025,1445790632362971140,HzMnkai,@Tinahcristiaan @NjiwaFLow Tena ukipata Samsung itasaidia sana katika kuchukua picha mnato na Mjongeo Pia usisite kurepost pinned post yangu 😂,https://twitter.com/HzMnkai,HZ,https://twitter.com/HzMnkai/status/2001332427487404115,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:39:10 +0000 2025,1863781546450403328,swearose,@anarwoh aku ada voc samsung 50%(max.90k) sama yg 18k kak,https://twitter.com/swearose,♡,https://twitter.com/swearose/status/2001331348108427652,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:38:05 +0000 2025,1863781546450403328,swearose,@scoupiffyy aku ada voc samsung 50% (max.90k) sama yg 18k kak,https://twitter.com/swearose,♡,https://twitter.com/swearose/status/2001331074904072540,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:35:53 +0000 2025,1231909057054642176,gemfourthhhh,testimony rent samsung galaxy s25 ultra by ka @. 99CNDBOY 13/12/25 #THEDREAMSHOW4_in_KUALALUMPUR https://t.co/lZ692pytPH,https://twitter.com/gemfourthhhh,na. Open Rent S25 Ultra,https://twitter.com/gemfourthhhh/status/2001330519062282347,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:35:33 +0000 2025,1132923321312370688,anjanspace,@iyoushetwt Samsung,https://twitter.com/anjanspace,AP 🏔️ ☀️,https://twitter.com/anjanspace/status/2001330437675974700,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:32:50 +0000 2025,1892506117739270144,namanyaopo,@tanyakanrl Aku sih pake samsung https://t.co/7VKYKs6x6b,https://twitter.com/namanyaopo,Bukanbiasa,https://twitter.com/namanyaopo/status/2001329753127858624,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:32:37 +0000 2025,2640300198,otiunyil,"Jadi ke inget tahun 2019, samsung S10e wkwkwkw",https://twitter.com/otiunyil,Roti Unyil 🥖,https://twitter.com/otiunyil/status/2001329698329260303,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:26:34 +0000 2025,1423570071276818437,jaesandd,@txtdarionlshop kek samsung,https://twitter.com/jaesandd,seand,https://twitter.com/jaesandd/status/2001328175050268817,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:24:29 +0000 2025,1512091494089633792,Kiranavienna,@Stoikism3 Samsung,https://twitter.com/Kiranavienna,Ran,https://twitter.com/Kiranavienna/status/2001327649097203791,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:23:10 +0000 2025,1723531897794592768,anandadppl_,"Smartphone 5G dengan performa mulus &amp; storage besar! Samsung Galaxy A26 5G [8/256GB] ini cocok banget buat multitasking, main game, dan bikin konten tanpa lag ✨🚀 Cek detail &amp; promonya di sini 👉 https://t.co/4TDu8WgcZ5 https://t.co/jLz4y6sOco",https://twitter.com/anandadppl_,Putri Lasim,https://twitter.com/anandadppl_/status/2001327321052221625,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:19:57 +0000 2025,2256534158,scmndrr,Masih ada yg punya voc samsung nganggur?,https://twitter.com/scmndrr,git,https://twitter.com/scmndrr/status/2001326510091980915,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:19:31 +0000 2025,1286871863172325377,hectic_person,"wednesday 2 ni disponsorin samsung yh, hp nya samsung semua 😂",https://twitter.com/hectic_person,an,https://twitter.com/hectic_person/status/2001326400918454350,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:18:35 +0000 2025,1903872646678470656,roblox_fess,ada yg mau pake voc samsung aku ga? ga ke pake nih sayang !roblox,https://twitter.com/roblox_fess,Roblox Fess,https://twitter.com/roblox_fess/status/2001326166649557122,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:18:35 +0000 2025,1428053811868827649,ryuhjjin,"@keonhxo org2 dpt info samsung ada potongan dr mana si? ak toh telat terus, berakhir jajan kyk kesurupan deh",https://twitter.com/ryuhjjin,tereliy circle 1/4M,https://twitter.com/ryuhjjin/status/2001326164863033420,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:17:06 +0000 2025,955359814653104128,PSPK7JSP,@krishdotdev Samsung 👍,https://twitter.com/PSPK7JSP,Geralt 🥛,https://twitter.com/PSPK7JSP/status/2001325792329105700,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:14:47 +0000 2025,10414652,blessk,@yagocperez @getroppel LG? Creo que usa Samsung,https://twitter.com/blessk,Bot ruso al servicio del Kremlin 🇷🇺,https://twitter.com/blessk/status/2001325210595938563,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:14:44 +0000 2025,1067179159691046912,bangijalz,"@tanyarlfes pastiin kalo samsung lensanya yang bersih kak, soalnya gatau kenapa kalo samsung lensa gampang jamur jadi dreamy",https://twitter.com/bangijalz,rapijal,https://twitter.com/bangijalz/status/2001325198889599266,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
Wed Dec 17 16:14:29 +0000 2025,1527337613333389323,marssooull,"@Banyuuair @naleeccha @mardiasih Andro bisa kok, aku samsung bisa",https://twitter.com/marssooull,bÉgal bokem,https://twitter.com/marssooull/status/2001325132263133607,Today at 11:27,https://x.com/search?q=%22samsung%22%20lang%3Aid%20until%3A2025-12-18%20since%3A2023-01-01&f=live&src=typed_query
